iter	RMSE
129	0.06746561595
130	0.0674627426
131	0.06745940016
132	0.0674502741
133	0.06744291346
134	0.06743819715
135	0.06743097083
136	0.06742741927
137	0.06742365701
138	0.06742032559
139	0.06741777123
140	0.06741380128
141	0.0674108292
142	0.06740750658
143	0.06740348435
144	0.06739859454
145	0.06739629024
146	0.06739300003
147	0.06738859559
148	0.06738219108
149	0.06737905488
150	0.06737729079
151	0.06737045345
152	0.06736678398
153	0.06736072065
154	0.06735758798
155	0.06735326862
156	0.0673498825
157	0.0673456247
158	0.06734204134
159	0.06733597144
160	0.06733177752
161	0.06732800303
162	0.06732505503
163	0.06731926145
164	0.06731534391
165	0.06731226362
166	0.067309126
167	0.06730540047
168	0.06730376807
169	0.06730019789
170	0.06729905421
171	0.067291042
172	0.06728700312
173	0.06728578131
174	0.06728380983
175	0.06728253022
176	0.06728065441
177	0.06727820243
178	0.06727668483
179	0.06727433349
180	0.06727156092
181	0.06726739392
182	0.06726230919
183	0.06726004159
184	0.06725688736
185	0.06725429955
186	0.06725182779
187	0.06724621018
188	0.06724397389
189	0.06724049393
190	0.06723845718
191	0.06723574186
192	0.06722930558
193	0.06722501997
194	0.06722218214
195	0.06721941613
196	0.06721414876
197	0.06721123283
198	0.06720940728
199	0.06720654047
200	0.06720433053
201	0.06720191935
202	0.06719784253
203	0.06719393389
204	0.06719298137
205	0.06719087338
206	0.06718688615
207	0.06718499731
208	0.06718376332
209	0.06718138371
210	0.06718021063
211	0.06717912313
212	0.06717732174
213	0.06717639331
214	0.06717401375
215	0.06717088288
216	0.06716930199
217	0.067165589
218	0.06716207407
219	0.06716060653
220	0.06715898635
221	0.06715532837
222	0.06715250989
223	0.06714983989
224	0.06714819666
225	0.06714584687
226	0.06714321305
227	0.06714151412
228	0.06714051786
229	0.06713891599
230	0.06713490119
231	0.06713292819
232	0.06713115232
233	0.06712866633
234	0.06712617554
235	0.06712423866
236	0.0671225681
237	0.0671207096
238	0.06711900922
239	0.06711467179
240	0.06711287417
241	0.0671112353
242	0.06710950254
243	0.06710838661
244	0.06710675753
245	0.06710499441
246	0.06710447155
247	0.06710298896
248	0.067101515
249	0.06710092643
250	0.06710038368
251	0.06709862981
252	0.06709715141
253	0.06709383064
254	0.06709283673
255	0.06708960426
256	0.06708690491
257	0.06708562927
258	0.06708254976
259	0.06708089753
260	0.06707858377
261	0.06707760604
262	0.06707593085
263	0.06707417067
264	0.06707208301
265	0.06707010558
266	0.06706625418
267	0.06706360343
268	0.0670610209
269	0.06705902376
270	0.06705722754
271	0.06705482722
272	0.06705355272
273	0.06705198281
274	0.067048132
275	0.06704721683
276	0.06704632261
277	0.06704360319
278	0.06704097663
279	0.06703962588
280	0.06703749924
281	0.06703508738
282	0.06703315677
283	0.06702988889
284	0.06702701427
285	0.06702504915
286	0.0670225496
287	0.06701981884
288	0.06701847415
289	0.06701635644
290	0.06701201579
291	0.06701061709
292	0.0670084248
293	0.06700702593
294	0.06700489725
295	0.06700167538
296	0.06700051664
297	0.06699916962
298	0.0669977803
299	0.06699542533
300	0.06699376672
301	0.06699184773
302	0.06699018071
303	0.06698873943
304	0.06698616443
305	0.06698398276
306	0.06698217576
307	0.06698135475
308	0.06697884207
309	0.06697674489
310	0.06697366796
311	0.06697181115
312	0.06696882209
313	0.06696696277
314	0.06696489269
315	0.06696160582
316	0.06696025443
317	0.06695754377
318	0.06695649129
319	0.06695521201
320	0.0669526109
321	0.06695069127
322	0.0669490968
323	0.06694706459
324	0.06694515434
325	0.06694238704
326	0.06694046425
327	0.06693877125
328	0.06693657167
329	0.06693571938
330	0.06693330779
331	0.0669302378
332	0.06692905454
333	0.06692727166
334	0.06692571229
335	0.06692397384
336	0.0669224082
337	0.06692159018
338	0.06692062447
339	0.06691903012
340	0.06691763241
341	0.06691600943
342	0.06691375136
343	0.06691230127
344	0.06691119049
345	0.06690821154
346	0.06690637113
347	0.06690499462
348	0.0669028431
349	0.06690145332
350	0.06689887186
351	0.06689764402
352	0.06689602362
353	0.06689243578
354	0.06688970954
355	0.06688744739
356	0.06688495923
357	0.06688389455
358	0.06688242262
359	0.06687946026
360	0.06687808504
361	0.06687731962
362	0.06687584681
363	0.06687406854
364	0.066872155
365	0.06687017681
366	0.06686723028
367	0.06686545879
368	0.06686371478
369	0.06686273974
370	0.06686082876
371	0.06685787387
372	0.06685661381
373	0.06685571325
374	0.06685440676
375	0.06685341169
376	0.06685071307
377	0.06684949334
378	0.06684702314
379	0.06684564724
380	0.06684393471
381	0.06684186697
382	0.0668393371
383	0.06683628625
384	0.06683456799
385	0.0668333205
386	0.06683117606
387	0.06682954441
388	0.06682838131
389	0.06682683144
390	0.0668256397
391	0.06682374532
392	0.06682209722
393	0.06682090226
394	0.06681888118
395	0.06681718342
396	0.06681457699
397	0.06681165879
398	0.06680980014
399	0.06680736948
400	0.06680473967
401	0.06680276123
402	0.06680104168
403	0.06679866462
404	0.06679688852
405	0.06679467794
406	0.06679241042
407	0.06679177092
408	0.06678965604
409	0.06678693444
410	0.06678550803
411	0.06678370352
412	0.06678207475
413	0.06678059225
414	0.06677988074
415	0.06677781094
416	0.06677605708
417	0.06677429234
418	0.06677261244
419	0.06677048452
420	0.06676856551
421	0.0667669915
422	0.06676538655
423	0.06676401084
424	0.06676213907
425	0.066760868
426	0.06675914773
427	0.0667577339
428	0.06675450111
429	0.06675184127
430	0.06674949622
431	0.06674772017
432	0.06674664455
433	0.06674518055
434	0.06674190698
435	0.06674028646
436	0.06673940145
437	0.06673682513
438	0.06673381624
439	0.06673235903
440	0.0667298921
441	0.06672838419
442	0.06672691003
443	0.0667255926
444	0.06672352821
445	0.06672165491
446	0.06672050611
447	0.06671893507
448	0.06671807822
449	0.06671559859
450	0.06671382742
451	0.06671170469
452	0.06671041857
453	0.06670755562
454	0.06670460025
455	0.0667029883
456	0.06670051771
457	0.06669773857
458	0.06669658146
459	0.06669462117
460	0.06669311597
461	0.06669139627
462	0.06669006703
463	0.06668812772
464	0.06668547579
465	0.06668404308
466	0.06668131634
467	0.06667964742
468	0.06667725806
469	0.0666757817
470	0.06667402548
471	0.06667218357
472	0.06667070275
473	0.06666919419
474	0.06666814925
475	0.06666666678
476	0.06666379322
477	0.06666202329
478	0.06665970476
479	0.06665853176
480	0.06665711392
481	0.06665645695
482	0.06665383741
483	0.06665149467
484	0.06664987121
485	0.06664759121
486	0.06664639884
487	0.0666452263
488	0.06664425231
489	0.06664265884
490	0.06664056509
491	0.06663798429
492	0.06663630844
493	0.06663497913
494	0.06663354343
495	0.06663238066
496	0.06663023205
497	0.06662829672
498	0.066625716
499	0.0666240771
500	0.06662111818
501	0.06661954269
502	0.06661762693
503	0.06661621685
504	0.06661539966
505	0.06661326118
506	0.06661182705
507	0.06660894688
508	0.06660718057
509	0.06660581156
510	0.06660336642
511	0.06660186976
512	0.0666000798
513	0.06659815484
514	0.06659602365
515	0.06659451337
516	0.06659348428
517	0.06659160438
518	0.06659058658
519	0.06658854319
520	0.06658732113
521	0.06658548784
522	0.0665830581
523	0.06658163249
524	0.06658012034
525	0.06657823408
526	0.06657676137
527	0.06657500359
528	0.06657277345
529	0.06657056877
530	0.06656877026
531	0.0665676441
532	0.06656572561
533	0.06656448548
534	0.06656277179
535	0.06656058456
536	0.06655806302
537	0.0665562086
538	0.06655497601
539	0.06655393691
540	0.06655223288
541	0.0665512356
542	0.06654915515
543	0.06654723383
544	0.06654572255
545	0.06654390558
546	0.06654186563
547	0.06654026558
548	0.06653881564
549	0.06653777877
550	0.06653605034
551	0.06653397165
552	0.06653260789
553	0.06653138527
554	0.066529806
555	0.06652779226
556	0.06652553049
557	0.06652335678
558	0.06652037617
559	0.06651668434
560	0.06651488645
561	0.06651366088
562	0.06651124493
563	0.06650907138
564	0.06650740168
565	0.06650623426
566	0.06650474592
567	0.06650242805
568	0.06650110596
569	0.06650066357
570	0.06649856355
571	0.06649654898
572	0.0664955732
573	0.06649431561
574	0.0664922352
575	0.06648969219
576	0.06648807956
577	0.0664860059
578	0.06648396115
579	0.06648224694
580	0.0664798737
581	0.06647734811
582	0.06647599056
583	0.06647335626
584	0.0664722343
585	0.06647074622
586	0.06646887073
587	0.06646695511
588	0.06646572136
589	0.06646383261
590	0.06646255661
591	0.06646070026
592	0.06645955755
593	0.06645749647
594	0.06645564935
595	0.06645416625
596	0.06645336574
597	0.06645163512
598	0.06644962113
599	0.0664483947
